merchant_id,session_date,sessions,conversions
M00537,2024-03-25,46,0
M00537,2024-04-01,326,9
M00537,2024-04-08,74,2
M00537,2024-04-15,177,1
M00537,2024-04-22,339,7
M00537,2024-04-29,130,6
M00537,2024-05-06,440,8
M00537,2024-05-13,338,10
M00537,2024-05-20,138,4
M00537,2024-05-27,68,1
M00537,2024-06-03,204,9
M00537,2024-06-10,95,4
M00537,2024-06-17,302,4
M00537,2024-06-24,313,12
M00537,2024-07-01,221,9
M00537,2024-07-08,161,7
M00537,2024-07-15,432,7
M00537,2024-07-22,211,8
M00537,2024-07-29,67,2
M00537,2024-08-05,284,13
M00537,2024-08-12,384,16
M00537,2024-08-19,82,1
M00537,2024-08-26,117,3
M00537,2024-09-02,194,6
M00537,2024-09-09,372,12
M00537,2024-09-16,314,4
M00537,2024-09-23,138,1
M00537,2024-09-30,253,5
M00537,2024-10-07,326,13
M00537,2024-10-14,168,5
M00537,2024-10-21,244,10
M00537,2024-10-28,139,5
M00537,2024-11-04,32,0
M00537,2024-11-11,240,10
M00537,2024-11-18,458,20
M00537,2024-11-25,186,2
M00537,2024-12-02,417,13
M00537,2024-12-09,448,18
M00537,2024-12-16,466,14
M00537,2024-12-23,180,3
M00537,2024-12-30,340,8
M00538,2024-04-01,253,5
M00538,2024-04-08,382,11
M00538,2024-04-15,95,2
M00538,2024-04-22,345,16
M00538,2024-04-29,320,15
M00538,2024-05-06,474,23
M00538,2024-05-13,139,3
M00538,2024-05-20,238,7
M00538,2024-05-27,407,19
M00538,2024-06-03,179,2
M00538,2024-06-10,112,4
M00538,2024-06-17,491,12
M00538,2024-06-24,91,2
M00538,2024-07-01,419,16
M00538,2024-07-08,234,7
M00538,2024-07-15,319,11
M00538,2024-07-22,478,19
M00538,2024-07-29,233,6
M00538,2024-08-05,374,18
M00538,2024-08-12,174,6
M00538,2024-08-19,423,8
M00538,2024-08-26,37,1
M00538,2024-09-02,221,2
M00538,2024-09-09,395,9
M00538,2024-09-16,156,2
M00538,2024-09-23,145,2
M00538,2024-09-30,23,0
M00538,2024-10-07,317,4
M00538,2024-10-14,317,11
M00538,2024-10-21,487,22
M00538,2024-10-28,302,7
M00538,2024-11-04,294,3
M00538,2024-11-11,118,5
M00538,2024-11-18,53,1
M00538,2024-11-25,26,0
M00538,2024-12-02,182,3
M00538,2024-12-09,273,9
M00538,2024-12-16,314,7
M00538,2024-12-23,267,7
M00538,2024-12-30,90,4
M00539,2023-07-11,202,6
M00539,2023-07-18,57,2
M00539,2023-07-25,345,6
M00539,2023-08-01,72,3
M00539,2023-08-08,241,8
M00539,2023-08-15,338,12
M00539,2023-08-22,323,11
M00539,2023-08-29,259,12
M00539,2023-09-05,213,6
M00540,2024-11-19,496,24
M00540,2024-11-26,231,6
M00540,2024-12-03,165,4
M00540,2024-12-10,487,9
M00540,2024-12-17,78,3
M00540,2024-12-24,220,7
M00540,2024-12-31,124,2
M00541,2023-04-09,430,15
M00541,2023-04-16,407,12
M00541,2023-04-23,434,8
M00541,2023-04-30,316,12
M00541,2023-05-07,104,4
M00541,2023-05-14,429,21
M00541,2023-05-21,33,0
M00541,2023-05-28,354,5
M00541,2023-06-04,212,5
M00541,2023-06-11,79,0
M00541,2023-06-18,299,4
M00541,2023-06-25,477,22
M00541,2023-07-02,164,4
M00541,2023-07-09,219,7
M00541,2023-07-16,398,6
M00541,2023-07-23,195,7
M00541,2023-07-30,176,8
M00541,2023-08-06,487,11
M00541,2023-08-13,420,11
M00541,2023-08-20,99,1
M00541,2023-08-27,294,5
M00541,2023-09-03,433,14
M00541,2023-09-10,443,5
M00541,2023-09-17,153,5
M00541,2023-09-24,155,4
M00541,2023-10-01,265,5
M00541,2023-10-08,285,3
M00541,2023-10-15,423,13
M00541,2023-10-22,189,8
M00541,2023-10-29,391,13
M00541,2023-11-05,478,12
M00541,2023-11-12,408,12
M00541,2023-11-19,428,10
M00541,2023-11-26,54,1
M00542,2024-07-01,286,5
M00542,2024-07-08,173,4
M00542,2024-07-15,194,6
M00542,2024-07-22,398,6
M00542,2024-07-29,259,5
M00542,2024-08-05,221,5
M00542,2024-08-12,337,11
M00542,2024-08-19,141,5
M00542,2024-08-26,443,7
M00542,2024-09-02,480,21
M00542,2024-09-09,22,0
M00542,2024-09-16,79,2
M00542,2024-09-23,444,20
M00542,2024-09-30,378,15
M00542,2024-10-07,494,5
M00542,2024-10-14,209,5
M00542,2024-10-21,183,2
M00542,2024-10-28,221,9
M00542,2024-11-04,472,15
M00542,2024-11-11,372,8
M00542,2024-11-18,333,7
M00542,2024-11-25,194,6
M00542,2024-12-02,294,14
M00542,2024-12-09,380,4
M00542,2024-12-16,452,7
M00542,2024-12-23,61,1
M00542,2024-12-30,185,8
M00543,2023-04-06,363,16
M00543,2023-04-13,85,2
M00543,2023-04-20,485,8
M00543,2023-04-27,267,11
M00543,2023-05-04,99,3
M00543,2023-05-11,295,4
M00543,2023-05-18,238,7
M00543,2023-05-25,108,2
M00543,2023-06-01,208,8
M00543,2023-06-08,463,6
M00543,2023-06-15,142,4
M00544,2024-10-25,36,1
M00544,2024-11-01,310,14
M00544,2024-11-08,417,12
M00544,2024-11-15,26,1
M00544,2024-11-22,301,10
M00544,2024-11-29,91,2
M00544,2024-12-06,404,5
M00544,2024-12-13,225,10
M00544,2024-12-20,158,6
M00544,2024-12-27,107,3
M00545,2024-10-24,24,0
M00545,2024-10-31,37,0
M00545,2024-11-07,354,11
M00545,2024-11-14,197,2
M00545,2024-11-21,126,1
M00545,2024-11-28,481,5
M00545,2024-12-05,372,4
M00545,2024-12-12,184,8
M00545,2024-12-19,344,5
M00545,2024-12-26,141,2
M00546,2023-07-09,304,3
M00546,2023-07-16,388,12
M00546,2023-07-23,443,9
M00546,2023-07-30,363,16
M00546,2023-08-06,349,13
M00546,2023-08-13,425,18
M00546,2023-08-20,277,7
M00546,2023-08-27,49,1
M00546,2023-09-03,25,1
M00546,2023-09-10,487,11
M00546,2023-09-17,402,16
M00546,2023-09-24,401,9
M00546,2023-10-01,141,3
M00546,2023-10-08,131,3
M00546,2023-10-15,243,8
M00546,2023-10-22,492,18
M00546,2023-10-29,336,6
M00546,2023-11-05,479,8
M00546,2023-11-12,349,12
M00546,2023-11-19,163,2
M00546,2023-11-26,429,20
M00546,2023-12-03,205,8
M00546,2023-12-10,482,20
M00546,2023-12-17,453,9
M00546,2023-12-24,362,15
M00546,2023-12-31,40,1
M00546,2024-01-07,206,7
M00546,2024-01-14,236,10
M00546,2024-01-21,240,7
M00546,2024-01-28,192,7
M00546,2024-02-04,261,3
M00546,2024-02-11,239,10
M00546,2024-02-18,418,17
M00546,2024-02-25,82,1
M00546,2024-03-03,220,3
M00546,2024-03-10,413,7
M00546,2024-03-17,151,7
M00546,2024-03-24,252,5
M00546,2024-03-31,248,4
M00546,2024-04-07,451,8
M00546,2024-04-14,322,10
M00546,2024-04-21,300,3
M00546,2024-04-28,97,4
M00546,2024-05-05,295,7
M00546,2024-05-12,168,5
M00546,2024-05-19,382,11
M00546,2024-05-26,398,10
M00546,2024-06-02,301,4
M00546,2024-06-09,252,4
M00546,2024-06-16,383,10
M00546,2024-06-23,79,1
M00546,2024-06-30,495,24
M00546,2024-07-07,461,15
M00546,2024-07-14,341,5
M00546,2024-07-21,435,6
M00546,2024-07-28,257,6
M00546,2024-08-04,117,1
M00546,2024-08-11,176,2
M00546,2024-08-18,104,3
M00546,2024-08-25,221,6
M00546,2024-09-01,283,7
M00546,2024-09-08,300,8
M00546,2024-09-15,109,1
M00546,2024-09-22,274,2
M00546,2024-09-29,475,18
M00546,2024-10-06,237,9
M00546,2024-10-13,374,17
M00546,2024-10-20,184,7
M00546,2024-10-27,219,3
M00546,2024-11-03,441,17
M00546,2024-11-10,127,4
M00546,2024-11-17,469,13
M00546,2024-11-24,204,8
M00546,2024-12-01,380,5
M00546,2024-12-08,118,2
M00546,2024-12-15,30,0
M00546,2024-12-22,489,22
M00546,2024-12-29,178,4
M00547,2023-02-06,236,11
M00547,2023-02-13,130,5
M00547,2023-02-20,350,14
M00547,2023-02-27,88,1
M00547,2023-03-06,180,5
M00547,2023-03-13,397,15
M00547,2023-03-20,96,4
M00547,2023-03-27,71,2
M00547,2023-04-03,469,17
M00547,2023-04-10,40,0
M00547,2023-04-17,87,1
M00547,2023-04-24,55,2
M00547,2023-05-01,356,5
M00547,2023-05-08,421,12
M00547,2023-05-15,262,11
M00547,2023-05-22,40,1
M00547,2023-05-29,197,7
M00547,2023-06-05,94,2
M00547,2023-06-12,268,13
M00547,2023-06-19,279,7
M00547,2023-06-26,104,3
M00547,2023-07-03,414,4
M00547,2023-07-10,306,8
M00547,2023-07-17,208,4
M00547,2023-07-24,493,17
M00547,2023-07-31,96,2
M00547,2023-08-07,268,10
M00547,2023-08-14,110,1
M00547,2023-08-21,263,12
M00547,2023-08-28,346,8
M00547,2023-09-04,475,8
M00547,2023-09-11,114,4
M00547,2023-09-18,429,13
M00547,2023-09-25,23,0
M00547,2023-10-02,150,4
M00547,2023-10-09,145,6
M00547,2023-10-16,480,4
M00547,2023-10-23,349,13
M00547,2023-10-30,313,9
M00547,2023-11-06,43,1
M00547,2023-11-13,157,1
M00547,2023-11-20,49,1
M00547,2023-11-27,419,19
M00547,2023-12-04,289,5
M00547,2023-12-11,456,16
M00547,2023-12-18,39,1
M00547,2023-12-25,122,1
M00547,2024-01-01,214,5
M00547,2024-01-08,219,2
M00547,2024-01-15,358,14
M00547,2024-01-22,483,21
M00547,2024-01-29,150,2
M00547,2024-02-05,388,16
M00547,2024-02-12,30,1
M00547,2024-02-19,402,15
M00547,2024-02-26,185,4
M00547,2024-03-04,382,5
M00547,2024-03-11,204,9
M00547,2024-03-18,112,2
M00547,2024-03-25,247,11
M00547,2024-04-01,235,11
M00547,2024-04-08,287,8
M00547,2024-04-15,470,17
M00547,2024-04-22,301,12
M00547,2024-04-29,473,23
M00547,2024-05-06,247,4
M00547,2024-05-13,454,18
M00547,2024-05-20,103,1
M00547,2024-05-27,184,3
M00547,2024-06-03,100,2
M00547,2024-06-10,271,5
M00547,2024-06-17,444,18
M00547,2024-06-24,38,1
M00547,2024-07-01,398,19
M00547,2024-07-08,361,7
M00547,2024-07-15,441,5
M00547,2024-07-22,206,9
M00547,2024-07-29,72,0
M00547,2024-08-05,103,3
M00547,2024-08-12,281,10
M00547,2024-08-19,207,7
M00547,2024-08-26,99,4
M00547,2024-09-02,377,17
M00547,2024-09-09,93,1
M00547,2024-09-16,237,10
M00547,2024-09-23,455,7
M00547,2024-09-30,230,2
M00547,2024-10-07,151,3
M00547,2024-10-14,63,2
M00547,2024-10-21,148,6
M00547,2024-10-28,381,13
M00547,2024-11-04,379,12
M00547,2024-11-11,302,11
M00547,2024-11-18,367,12
M00547,2024-11-25,362,6
M00547,2024-12-02,271,13
M00547,2024-12-09,285,14
M00547,2024-12-16,136,4
M00547,2024-12-23,443,4
M00547,2024-12-30,324,3
M00548,2024-01-04,20,0
M00548,2024-01-11,474,9
M00548,2024-01-18,381,8
M00548,2024-01-25,101,4
M00548,2024-02-01,64,2
M00548,2024-02-08,145,5
M00548,2024-02-15,307,6
M00548,2024-02-22,280,7
M00548,2024-02-29,102,3
M00548,2024-03-07,376,12
M00548,2024-03-14,306,5
M00548,2024-03-21,115,4
M00548,2024-03-28,437,6
M00548,2024-04-04,152,7
M00548,2024-04-11,356,5
M00548,2024-04-18,339,15
M00548,2024-04-25,433,11
M00548,2024-05-02,29,1
M00548,2024-05-09,153,5
M00548,2024-05-16,364,17
M00548,2024-05-23,56,1
M00548,2024-05-30,456,15
M00548,2024-06-06,186,5
M00548,2024-06-13,91,4
M00548,2024-06-20,365,12
M00548,2024-06-27,492,8
M00548,2024-07-04,433,17
M00548,2024-07-11,114,4
M00548,2024-07-18,91,3
M00548,2024-07-25,347,6
M00548,2024-08-01,247,10
M00548,2024-08-08,361,8
M00548,2024-08-15,62,1
M00548,2024-08-22,235,3
M00548,2024-08-29,356,10
M00548,2024-09-05,32,0
M00548,2024-09-12,257,8
M00548,2024-09-19,363,8
M00548,2024-09-26,380,18
M00548,2024-10-03,183,6
M00548,2024-10-10,169,7
M00548,2024-10-17,171,7
M00548,2024-10-24,393,8
M00548,2024-10-31,59,2
M00548,2024-11-07,325,6
M00548,2024-11-14,423,10
M00548,2024-11-21,414,5
M00548,2024-11-28,215,7
M00548,2024-12-05,290,2
M00548,2024-12-12,51,2
M00548,2024-12-19,343,10
M00548,2024-12-26,395,16
M00549,2024-11-25,256,12
M00549,2024-12-02,45,1
M00549,2024-12-09,374,7
M00549,2024-12-16,248,11
M00549,2024-12-23,145,6
M00549,2024-12-30,221,8
M00549,2025-01-06,161,7
M00549,2025-01-13,101,2
M00549,2025-01-20,161,6
M00549,2025-01-27,426,7
M00549,2025-02-03,423,6
M00549,2025-02-10,137,5
M00549,2025-02-17,94,3
M00549,2025-02-24,210,4
M00549,2025-03-03,69,0
M00549,2025-03-10,278,11
M00549,2025-03-17,392,12
M00549,2025-03-24,236,9
M00549,2025-03-31,174,7
M00549,2025-04-07,207,4
M00549,2025-04-14,198,6
M00549,2025-04-21,356,14
M00549,2025-04-28,210,8
M00549,2025-05-05,416,11
M00549,2025-05-12,486,8
M00549,2025-05-19,237,7
M00549,2025-05-26,328,12
M00549,2025-06-02,485,14
M00549,2025-06-09,242,11
M00549,2025-06-16,42,1
M00549,2025-06-23,445,8
M00549,2025-06-30,43,1
M00549,2025-07-07,139,4
M00549,2025-07-14,38,1
M00549,2025-07-21,228,3
M00550,2024-06-08,353,15
M00550,2024-06-15,37,0
M00550,2024-06-22,134,2
M00550,2024-06-29,489,21
M00550,2024-07-06,344,8
M00550,2024-07-13,131,2
M00550,2024-07-20,185,2
M00550,2024-07-27,170,7
M00550,2024-08-03,151,3
M00550,2024-08-10,355,16
M00550,2024-08-17,286,9
M00550,2024-08-24,453,7
M00550,2024-08-31,22,0
M00550,2024-09-07,61,2
M00550,2024-09-14,85,1
M00550,2024-09-21,440,20
M00550,2024-09-28,292,7
M00550,2024-10-05,438,19
M00550,2024-10-12,133,3
M00550,2024-10-19,441,6
M00550,2024-10-26,165,3
M00550,2024-11-02,120,5
M00550,2024-11-09,228,10
M00550,2024-11-16,288,2
M00550,2024-11-23,352,16
M00550,2024-11-30,80,1
M00550,2024-12-07,453,8
M00550,2024-12-14,298,10
M00550,2024-12-21,400,9
M00550,2024-12-28,200,2
M00551,2023-10-06,441,8
M00551,2023-10-13,141,3
M00551,2023-10-20,274,6
M00551,2023-10-27,265,4
M00551,2023-11-03,484,14
M00551,2023-11-10,163,2
M00551,2023-11-17,150,5
M00551,2023-11-24,181,8
M00551,2023-12-01,29,0
M00551,2023-12-08,300,14
M00551,2023-12-15,139,3
M00551,2023-12-22,235,5
M00551,2023-12-29,65,1
M00551,2024-01-05,365,5
M00551,2024-01-12,220,10
M00551,2024-01-19,437,13
M00551,2024-01-26,106,5
M00551,2024-02-02,328,12
M00551,2024-02-09,121,4
M00551,2024-02-16,252,9
M00551,2024-02-23,194,7
M00551,2024-03-01,466,7
M00551,2024-03-08,359,17
M00551,2024-03-15,271,3
M00551,2024-03-22,65,1
M00551,2024-03-29,159,4
M00551,2024-04-05,122,2
M00551,2024-04-12,285,10
M00551,2024-04-19,291,7
M00551,2024-04-26,445,10
M00551,2024-05-03,424,12
M00551,2024-05-10,248,2
M00551,2024-05-17,318,4
M00551,2024-05-24,372,4
M00551,2024-05-31,466,22
M00551,2024-06-07,346,13
M00551,2024-06-14,237,6
M00551,2024-06-21,31,0
M00551,2024-06-28,479,23
M00551,2024-07-05,138,2
M00551,2024-07-12,475,16
M00551,2024-07-19,273,8
M00551,2024-07-26,101,3
M00551,2024-08-02,417,18
M00551,2024-08-09,63,3
M00551,2024-08-16,122,3
M00551,2024-08-23,52,2
M00551,2024-08-30,440,12
M00551,2024-09-06,144,3
M00551,2024-09-13,305,11
M00551,2024-09-20,493,22
M00551,2024-09-27,233,9
M00551,2024-10-04,122,5
M00551,2024-10-11,100,3
M00551,2024-10-18,478,15
M00551,2024-10-25,133,3
M00551,2024-11-01,215,10
M00551,2024-11-08,114,4
M00551,2024-11-15,113,5
M00551,2024-11-22,394,10
M00551,2024-11-29,98,2
M00551,2024-12-06,111,4
M00551,2024-12-13,343,9
M00551,2024-12-20,264,6
M00551,2024-12-27,56,2
M00552,2023-08-05,159,1
M00552,2023-08-12,241,6
M00552,2023-08-19,353,15
M00552,2023-08-26,150,2
M00552,2023-09-02,451,13
M00552,2023-09-09,385,10
M00552,2023-09-16,387,12
M00552,2023-09-23,352,5
M00552,2023-09-30,382,10
M00552,2023-10-07,430,10
M00552,2023-10-14,186,5
M00552,2023-10-21,86,1
M00552,2023-10-28,366,13
M00552,2023-11-04,27,1
M00552,2023-11-11,117,5
M00552,2023-11-18,99,4
M00552,2023-11-25,319,12
M00552,2023-12-02,30,0
M00552,2023-12-09,26,1
M00552,2023-12-16,139,6
M00552,2023-12-23,246,7
M00552,2023-12-30,148,6
M00552,2024-01-06,227,8
M00552,2024-01-13,360,5
M00552,2024-01-20,200,7
M00552,2024-01-27,51,0
M00552,2024-02-03,276,5
M00552,2024-02-10,30,0
M00552,2024-02-17,37,0
M00552,2024-02-24,454,18
M00552,2024-03-02,346,14
M00552,2024-03-09,110,1
M00552,2024-03-16,80,2
M00552,2024-03-23,166,7
M00552,2024-03-30,65,0
M00552,2024-04-06,442,12
M00552,2024-04-13,355,4
M00552,2024-04-20,254,6
M00552,2024-04-27,462,17
M00552,2024-05-04,74,1
M00552,2024-05-11,323,14
M00552,2024-05-18,248,11
M00552,2024-05-25,248,7
M00552,2024-06-01,400,9
M00552,2024-06-08,329,10
M00552,2024-06-15,490,19
M00552,2024-06-22,140,4
M00552,2024-06-29,183,7
M00552,2024-07-06,141,5
M00552,2024-07-13,457,21
M00552,2024-07-20,60,1
M00552,2024-07-27,497,6
M00552,2024-08-03,471,7
M00552,2024-08-10,38,1
M00552,2024-08-17,296,12
M00552,2024-08-24,457,12
M00552,2024-08-31,199,5
M00552,2024-09-07,383,5
M00552,2024-09-14,152,7
M00552,2024-09-21,352,4
M00552,2024-09-28,54,0
M00552,2024-10-05,305,10
M00552,2024-10-12,21,0
M00552,2024-10-19,241,5
M00552,2024-10-26,323,11
M00552,2024-11-02,377,12
M00552,2024-11-09,337,3
M00552,2024-11-16,224,9
M00552,2024-11-23,441,10
M00552,2024-11-30,276,6
M00552,2024-12-07,93,1
M00552,2024-12-14,464,21
M00552,2024-12-21,191,4
M00552,2024-12-28,87,4
M00553,2023-09-30,468,21
M00553,2023-10-07,427,10
M00553,2023-10-14,241,11
M00553,2023-10-21,395,11
M00553,2023-10-28,474,14
M00553,2023-11-04,114,2
M00553,2023-11-11,226,5
M00553,2023-11-18,350,16
M00553,2023-11-25,72,2
M00553,2023-12-02,253,5
M00553,2023-12-09,261,3
M00553,2023-12-16,146,3
M00553,2023-12-23,376,4
M00553,2023-12-30,299,12
M00553,2024-01-06,103,3
M00553,2024-01-13,411,16
M00553,2024-01-20,359,16
M00553,2024-01-27,132,4
M00553,2024-02-03,149,6
M00553,2024-02-10,57,1
M00553,2024-02-17,221,10
M00553,2024-02-24,176,5
M00553,2024-03-02,294,7
M00553,2024-03-09,284,3
M00553,2024-03-16,436,10
M00553,2024-03-23,381,7
M00553,2024-03-30,302,11
M00553,2024-04-06,86,3
M00553,2024-04-13,459,19
M00553,2024-04-20,42,0
M00553,2024-04-27,308,14
M00553,2024-05-04,310,13
M00553,2024-05-11,347,6
M00553,2024-05-18,127,2
M00553,2024-05-25,409,19
M00553,2024-06-01,369,12
M00553,2024-06-08,89,3
M00553,2024-06-15,275,11
M00553,2024-06-22,295,14
M00553,2024-06-29,395,12
M00553,2024-07-06,54,1
M00553,2024-07-13,89,1
M00553,2024-07-20,88,1
M00553,2024-07-27,233,6
M00553,2024-08-03,127,5
M00553,2024-08-10,168,3
M00553,2024-08-17,125,3
M00553,2024-08-24,320,4
M00553,2024-08-31,27,0
M00553,2024-09-07,427,7
M00553,2024-09-14,423,12
M00553,2024-09-21,166,6
M00553,2024-09-28,162,4
M00553,2024-10-05,254,6
M00553,2024-10-12,137,3
M00553,2024-10-19,467,20
M00553,2024-10-26,447,18
M00553,2024-11-02,321,8
M00553,2024-11-09,483,21
M00553,2024-11-16,397,14
M00553,2024-11-23,355,6
M00553,2024-11-30,245,6
M00553,2024-12-07,92,1
M00553,2024-12-14,276,12
M00553,2024-12-21,215,10
M00553,2024-12-28,203,3
M00554,2023-03-03,88,3
M00554,2023-03-10,493,5
M00554,2023-03-17,181,5
M00554,2023-03-24,268,10
M00554,2023-03-31,142,6
M00554,2023-04-07,81,1
M00554,2023-04-14,324,15
M00554,2023-04-21,33,0
M00554,2023-04-28,202,9
M00554,2023-05-05,188,6
M00554,2023-05-12,419,11
M00554,2023-05-19,489,23
M00554,2023-05-26,117,5
M00554,2023-06-02,191,3
M00554,2023-06-09,337,7
M00554,2023-06-16,198,2
M00554,2023-06-23,160,4
M00554,2023-06-30,139,6
M00554,2023-07-07,86,2
M00554,2023-07-14,150,7
M00554,2023-07-21,114,4
M00554,2023-07-28,416,17
M00554,2023-08-04,233,5
M00554,2023-08-11,143,1
M00554,2023-08-18,238,10
M00554,2023-08-25,418,5
M00554,2023-09-01,44,1
M00554,2023-09-08,329,16
M00554,2023-09-15,162,5
M00554,2023-09-22,381,8
M00554,2023-09-29,317,6
M00554,2023-10-06,67,1
M00554,2023-10-13,479,18
M00554,2023-10-20,52,2
M00554,2023-10-27,248,4
M00554,2023-11-03,253,7
M00554,2023-11-10,100,2
M00554,2023-11-17,300,12
M00554,2023-11-24,202,8
M00554,2023-12-01,80,2
M00554,2023-12-08,73,2
M00554,2023-12-15,245,6
M00554,2023-12-22,329,3
M00554,2023-12-29,485,17
M00554,2024-01-05,51,2
M00554,2024-01-12,451,6
M00554,2024-01-19,134,2
M00554,2024-01-26,283,10
M00554,2024-02-02,319,9
M00554,2024-02-09,228,7
M00554,2024-02-16,128,1
M00554,2024-02-23,218,5
M00554,2024-03-01,129,5
M00554,2024-03-08,234,8
M00554,2024-03-15,239,9
M00554,2024-03-22,345,10
M00554,2024-03-29,376,8
M00554,2024-04-05,147,2
M00554,2024-04-12,314,9
M00554,2024-04-19,20,0
M00554,2024-04-26,282,10
M00554,2024-05-03,115,4
M00554,2024-05-10,138,3
M00554,2024-05-17,122,1
M00554,2024-05-24,88,1
M00554,2024-05-31,404,8
M00554,2024-06-07,195,4
M00554,2024-06-14,182,3
M00554,2024-06-21,116,1
M00554,2024-06-28,380,11
M00554,2024-07-05,445,9
M00554,2024-07-12,209,7
M00554,2024-07-19,239,10
M00554,2024-07-26,395,7
M00554,2024-08-02,475,21
M00554,2024-08-09,211,5
M00554,2024-08-16,295,5
M00554,2024-08-23,451,14
M00554,2024-08-30,326,3
M00554,2024-09-06,231,7
M00554,2024-09-13,37,1
M00554,2024-09-20,421,11
M00554,2024-09-27,202,10
M00554,2024-10-04,178,8
M00554,2024-10-11,48,2
M00554,2024-10-18,141,1
M00554,2024-10-25,50,2
M00554,2024-11-01,468,6
M00554,2024-11-08,127,5
M00554,2024-11-15,72,1
M00554,2024-11-22,373,17
M00554,2024-11-29,289,13
M00554,2024-12-06,269,9
M00554,2024-12-13,485,11
M00554,2024-12-20,47,1
M00554,2024-12-27,217,3
M00555,2024-08-18,441,6
M00555,2024-08-25,50,0
M00555,2024-09-01,253,6
M00555,2024-09-08,222,4
M00555,2024-09-15,53,0
M00555,2024-09-22,195,5
M00555,2024-09-29,467,18
M00555,2024-10-06,26,1
M00555,2024-10-13,491,20
M00555,2024-10-20,458,9
M00555,2024-10-27,337,16
M00555,2024-11-03,337,10
M00555,2024-11-10,26,0
M00555,2024-11-17,138,6
M00555,2024-11-24,228,4
M00555,2024-12-01,404,4
M00555,2024-12-08,216,7
M00555,2024-12-15,180,5
M00555,2024-12-22,233,9
M00555,2024-12-29,39,0
M00556,2024-12-29,57,1
M00557,2023-12-08,203,4
M00557,2023-12-15,36,0
M00557,2023-12-22,416,18
M00557,2023-12-29,224,2
M00557,2024-01-05,232,10
M00557,2024-01-12,272,3
M00557,2024-01-19,301,6
M00557,2024-01-26,485,22
M00557,2024-02-02,432,12
M00557,2024-02-09,296,14
M00557,2024-02-16,473,14
M00557,2024-02-23,91,3
M00557,2024-03-01,25,0
M00557,2024-03-08,404,19
M00557,2024-03-15,279,10
M00557,2024-03-22,229,4
M00557,2024-03-29,47,1
M00557,2024-04-05,171,4
M00557,2024-04-12,203,4
M00557,2024-04-19,206,5
M00557,2024-04-26,103,2
M00557,2024-05-03,136,3
M00557,2024-05-10,368,4
M00557,2024-05-17,263,3
M00557,2024-05-24,240,9
M00557,2024-05-31,379,15
M00557,2024-06-07,279,13
M00557,2024-06-14,120,3
M00557,2024-06-21,324,3
M00557,2024-06-28,205,9
M00557,2024-07-05,233,5
M00558,2024-02-01,374,9
M00558,2024-02-08,482,8
M00558,2024-02-15,440,6
M00558,2024-02-22,185,7
M00558,2024-02-29,207,4
M00558,2024-03-07,245,10
M00558,2024-03-14,114,4
M00558,2024-03-21,154,6
M00558,2024-03-28,307,6
M00558,2024-04-04,417,19
M00558,2024-04-11,295,11
M00558,2024-04-18,135,4
M00558,2024-04-25,471,12
M00558,2024-05-02,171,2
M00558,2024-05-09,61,2
M00558,2024-05-16,201,2
M00558,2024-05-23,227,6
M00558,2024-05-30,326,3
M00558,2024-06-06,369,11
M00558,2024-06-13,131,6
M00558,2024-06-20,223,5
M00558,2024-06-27,217,8
M00558,2024-07-04,217,9
M00558,2024-07-11,384,19
M00558,2024-07-18,177,5
M00558,2024-07-25,311,15
M00558,2024-08-01,32,0
M00558,2024-08-08,397,4
M00558,2024-08-15,421,4
M00558,2024-08-22,198,4
M00558,2024-08-29,490,17
M00558,2024-09-05,133,2
M00558,2024-09-12,122,2
M00558,2024-09-19,464,9
M00558,2024-09-26,285,5
M00558,2024-10-03,406,12
M00558,2024-10-10,294,5
M00558,2024-10-17,196,3
M00559,2024-11-29,64,1
M00559,2024-12-06,323,15
M00559,2024-12-13,465,12
M00559,2024-12-20,158,3
M00559,2024-12-27,234,9
M00560,2023-01-19,312,10
M00560,2023-01-26,57,0
M00560,2023-02-02,301,12
M00560,2023-02-09,465,16
M00560,2023-02-16,462,7
M00560,2023-02-23,60,2
M00560,2023-03-02,398,5
M00560,2023-03-09,284,5
M00560,2023-03-16,337,3
M00560,2023-03-23,151,3
M00560,2023-03-30,166,7
M00560,2023-04-06,90,3
M00560,2023-04-13,333,11
M00560,2023-04-20,477,5
M00560,2023-04-27,73,1
M00560,2023-05-04,205,3
M00560,2023-05-11,354,11
M00560,2023-05-18,391,6
M00560,2023-05-25,62,1
M00560,2023-06-01,209,2
M00560,2023-06-08,106,1
M00560,2023-06-15,486,11
M00560,2023-06-22,50,2
M00560,2023-06-29,80,1
M00560,2023-07-06,370,4
M00560,2023-07-13,104,1
M00561,2023-06-26,460,17
M00561,2023-07-03,205,2
M00561,2023-07-10,467,8
M00561,2023-07-17,457,9
M00561,2023-07-24,151,4
M00561,2023-07-31,456,14
M00561,2023-08-07,385,15
M00561,2023-08-14,119,3
M00561,2023-08-21,440,9
M00561,2023-08-28,155,5
M00561,2023-09-04,271,10
M00561,2023-09-11,216,4
M00561,2023-09-18,425,14
M00561,2023-09-25,162,2
M00561,2023-10-02,400,18
M00561,2023-10-09,384,5
M00561,2023-10-16,126,5
M00561,2023-10-23,157,1
M00561,2023-10-30,160,3
M00561,2023-11-06,257,10
M00561,2023-11-13,307,6
M00561,2023-11-20,29,0
M00561,2023-11-27,214,4
M00561,2023-12-04,109,5
M00561,2023-12-11,153,1
M00561,2023-12-18,237,11
